id_func;data_entrada;hora_entrada;data_saida;hora_saida;intervalo;horas_trab;horas_prev;horas_extra;competencia
1008;24/02/2023;07:56;26/04/2023;18:03;01:00;09:06;08:00;01:06;02/2023
1008;27/02/2023;07:55;29/04/2023;18:08;01:00;09:13;08:00;01:13;02/2023
1008;28/02/2023;08:04;30/04/2023;18:04;01:00;08:59;08:00;00:59;02/2023
1008;01/03/2023;07:46;01/04/2023;18:09;01:00;09:22;08:00;01:22;03/2023
1008;02/03/2023;07:47;03/04/2023;18:00;01:00;09:13;08:00;01:13;03/2023
1008;03/03/2023;07:49;04/04/2023;18:09;01:00;09:19;08:00;01:19;03/2023
1008;06/03/2023;07:46;07/04/2023;17:57;01:00;09:11;08:00;01:11;03/2023
1008;07/03/2023;08:04;08/04/2023;18:02;01:00;08:58;08:00;00:58;03/2023
1008;08/03/2023;08:02;09/04/2023;18:02;01:00;08:59;08:00;00:59;03/2023
1008;09/03/2023;07:53;10/04/2023;18:02;01:00;09:08;08:00;01:08;03/2023
1008;10/03/2023;07:56;11/04/2023;18:09;01:00;09:13;08:00;01:13;03/2023
1008;13/03/2023;08:03;14/04/2023;18:08;01:00;09:04;08:00;01:04;03/2023
1008;14/03/2023;08:02;15/04/2023;17:57;01:00;08:55;08:00;00:55;03/2023
1008;15/03/2023;08:05;16/04/2023;17:55;01:00;08:49;08:00;00:49;03/2023
1008;16/03/2023;07:55;17/04/2023;18:03;01:00;09:07;08:00;01:07;03/2023
1008;17/03/2023;07:50;18/04/2023;18:04;01:00;09:13;08:00;01:13;03/2023
1008;20/03/2023;07:46;21/04/2023;18:03;01:00;09:17;08:00;01:17;03/2023
1008;21/03/2023;08:01;22/04/2023;17:56;01:00;08:55;08:00;00:55;03/2023
1008;22/03/2023;08:05;23/04/2023;18:09;01:00;09:04;08:00;01:04;03/2023
1008;23/03/2023;07:47;24/04/2023;17:56;01:00;09:09;08:00;01:09;03/2023
1008;24/03/2023;08:06;25/04/2023;18:10;01:00;09:03;08:00;01:03;03/2023
1008;27/03/2023;08:05;28/04/2023;18:02;01:00;08:56;08:00;00:56;03/2023
1008;28/03/2023;07:55;29/04/2023;17:55;01:00;08:59;08:00;00:59;03/2023
1008;29/03/2023;08:04;30/04/2023;17:58;01:00;08:53;08:00;00:53;03/2023
1008;30/03/2023;07:53;01/04/2023;17:59;01:00;09:05;08:00;01:05;03/2023
1008;31/03/2023;07:47;02/04/2023;17:56;01:00;09:08;08:00;01:08;03/2023
1008;03/04/2023;07:56;06/04/2023;18:03;01:00;09:07;08:00;01:07;04/2023
1008;04/04/2023;07:46;07/04/2023;18:00;01:00;09:13;08:00;01:13;04/2023
1008;05/04/2023;08:04;08/04/2023;17:56;01:00;08:52;08:00;00:52;04/2023
1008;06/04/2023;08:02;09/04/2023;18:00;01:00;08:57;08:00;00:57;04/2023
1008;07/04/2023;07:53;10/04/2023;18:07;01:00;09:13;08:00;01:13;04/2023
1008;10/04/2023;07:55;13/04/2023;18:02;01:00;09:06;08:00;01:06;04/2023
1008;11/04/2023;08:03;14/04/2023;18:04;01:00;09:00;08:00;01:00;04/2023
1008;12/04/2023;08:02;15/04/2023;17:57;01:00;08:55;08:00;00:55;04/2023
1008;13/04/2023;08:05;16/04/2023;18:01;01:00;08:56;08:00;00:56;04/2023
1008;14/04/2023;07:55;17/04/2023;18:09;01:00;09:13;08:00;01:13;04/2023
1008;17/04/2023;07:57;20/04/2023;18:01;01:00;09:03;08:00;01:03;04/2023
1008;18/04/2023;07:46;21/04/2023;18:05;01:00;09:19;08:00;01:19;04/2023
1008;19/04/2023;08:01;22/04/2023;18:06;01:00;09:04;08:00;01:04;04/2023
1008;20/04/2023;08:05;23/04/2023;18:08;01:00;09:02;08:00;01:02;04/2023
1008;21/04/2023;07:47;24/04/2023;17:55;01:00;09:08;08:00;01:08;04/2023
1008;24/04/2023;08:07;27/04/2023;18:01;01:00;08:54;08:00;00:54;04/2023
1008;25/04/2023;08:05;28/04/2023;18:07;01:00;09:02;08:00;01:02;04/2023
1008;26/04/2023;07:55;29/04/2023;17:59;01:00;09:03;08:00;01:03;04/2023
1008;27/04/2023;08:04;30/04/2023;18:05;01:00;09:00;08:00;01:00;04/2023
1008;28/04/2023;08:09;01/04/2023;17:58;01:00;08:48;08:00;00:48;04/2023
1009;02/01/2023;07:47;02/04/2023;17:56;01:00;09:08;08:00;01:08;01/2023
1009;03/01/2023;07:47;03/04/2023;18:04;01:00;09:16;08:00;01:16;01/2023
1009;04/01/2023;07:49;04/04/2023;17:57;01:00;09:08;08:00;01:08;01/2023
1009;05/01/2023;08:06;05/04/2023;17:57;01:00;08:50;08:00;00:50;01/2023
1009;06/01/2023;07:56;06/04/2023;17:57;01:00;09:01;08:00;01:01;01/2023
1009;09/01/2023;08:02;09/04/2023;17:59;01:00;08:57;08:00;00:57;01/2023
1009;10/01/2023;07:53;10/04/2023;18:05;01:00;09:11;08:00;01:11;01/2023
1009;11/01/2023;07:56;11/04/2023;17:55;01:00;08:59;08:00;00:59;01/2023
1009;12/01/2023;08:09;12/04/2023;17:55;01:00;08:46;08:00;00:46;01/2023
1009;13/01/2023;07:55;13/04/2023;17:58;01:00;09:03;08:00;01:03;01/2023
1009;16/01/2023;08:05;16/04/2023;17:59;01:00;08:54;08:00;00:54;01/2023
1009;17/01/2023;07:55;17/04/2023;18:06;01:00;09:11;08:00;01:11;01/2023
1009;18/01/2023;07:50;18/04/2023;17:57;01:00;09:07;08:00;01:07;01/2023
1009;19/01/2023;07:54;19/04/2023;18:00;01:00;09:05;08:00;01:05;01/2023
1009;20/01/2023;07:57;20/04/2023;18:00;01:00;09:02;08:00;01:02;01/2023
1009;23/01/2023;08:05;23/04/2023;18:02;01:00;08:57;08:00;00:57;01/2023
1009;24/01/2023;07:47;24/04/2023;18:03;01:00;09:16;08:00;01:16;01/2023
1009;25/01/2023;08:06;25/04/2023;17:55;01:00;08:48;08:00;00:48;01/2023
1009;26/01/2023;07:56;26/04/2023;18:09;01:00;09:12;08:00;01:12;01/2023
1009;27/01/2023;08:07;27/04/2023;18:00;01:00;08:53;08:00;00:53;01/2023
1009;30/01/2023;08:04;30/04/2023;17:58;01:00;08:53;08:00;00:53;01/2023
1009;31/01/2023;07:47;02/04/2023;17:59;01:00;09:11;08:00;01:11;01/2023
1009;01/02/2023;07:47;03/04/2023;18:00;01:00;09:12;08:00;01:12;02/2023
1009;02/02/2023;07:49;04/04/2023;18:03;01:00;09:14;08:00;01:14;02/2023
1009;03/02/2023;08:06;05/04/2023;18:01;01:00;08:54;08:00;00:54;02/2023
1009;06/02/2023;08:04;08/04/2023;18:08;01:00;09:04;08:00;01:04;02/2023
1009;07/02/2023;08:02;09/04/2023;17:57;01:00;08:54;08:00;00:54;02/2023
1009;08/02/2023;07:53;10/04/2023;18:03;01:00;09:09;08:00;01:09;02/2023
1009;09/02/2023;07:56;11/04/2023;18:02;01:00;09:06;08:00;01:06;02/2023
1009;10/02/2023;08:09;12/04/2023;18:05;01:00;08:56;08:00;00:56;02/2023
1009;13/02/2023;08:02;15/04/2023;18:02;01:00;09:00;08:00;01:00;02/2023
1009;14/02/2023;08:05;16/04/2023;17:56;01:00;08:51;08:00;00:51;02/2023
1009;15/02/2023;07:55;17/04/2023;18:06;01:00;09:10;08:00;01:10;02/2023
1009;16/02/2023;07:50;18/04/2023;17:56;01:00;09:06;08:00;01:06;02/2023
1009;17/02/2023;07:54;19/04/2023;18:03;01:00;09:08;08:00;01:08;02/2023
1009;20/02/2023;08:01;22/04/2023;18:03;01:00;09:02;08:00;01:02;02/2023
1009;21/02/2023;08:05;23/04/2023;18:08;01:00;09:02;08:00;01:02;02/2023
1009;22/02/2023;07:47;24/04/2023;18:03;01:00;09:16;08:00;01:16;02/2023
1009;23/02/2023;08:06;25/04/2023;18:01;01:00;08:54;08:00;00:54;02/2023
1009;24/02/2023;07:56;26/04/2023;18:04;01:00;09:07;08:00;01:07;02/2023
1009;27/02/2023;07:55;29/04/2023;18:00;01:00;09:05;08:00;01:05;02/2023
1009;28/02/2023;08:04;30/04/2023;18:00;01:00;08:55;08:00;00:55;02/2023
1009;01/03/2023;07:45;01/04/2023;17:56;01:00;09:11;08:00;01:11;03/2023
1009;02/03/2023;07:47;03/04/2023;17:59;01:00;09:11;08:00;01:11;03/2023
1009;03/03/2023;07:49;04/04/2023;18:08;01:00;09:19;08:00;01:19;03/2023
1009;06/03/2023;07:46;07/04/2023;18:07;01:00;09:21;08:00;01:21;03/2023
1009;07/03/2023;08:04;08/04/2023;18:04;01:00;09:00;08:00;01:00;03/2023
1009;08/03/2023;08:02;09/04/2023;18:00;01:00;08:57;08:00;00:57;03/2023
1009;09/03/2023;07:53;10/04/2023;17:56;01:00;09:02;08:00;01:02;03/2023
1009;10/03/2023;07:56;11/04/2023;18:07;01:00;09:11;08:00;01:11;03/2023
1009;13/03/2023;08:03;14/04/2023;18:06;01:00;09:03;08:00;01:03;03/2023
1009;14/03/2023;08:02;15/04/2023;18:01;01:00;08:59;08:00;00:59;03/2023
1009;15/03/2023;08:05;16/04/2023;17:57;01:00;08:52;08:00;00:52;03/2023
1009;16/03/2023;07:55;17/04/2023;18:08;01:00;09:12;08:00;01:12;03/2023
1009;17/03/2023;07:50;18/04/2023;18:06;01:00;09:16;08:00;01:16;03/2023
1009;20/03/2023;07:46;21/04/2023;17:58;01:00;09:12;08:00;01:12;03/2023
1009;21/03/2023;08:01;22/04/2023;17:58;01:00;08:57;08:00;00:57;03/2023
1009;22/03/2023;08:05;23/04/2023;17:59;01:00;08:54;08:00;00:54;03/2023
1009;23/03/2023;07:47;24/04/2023;18:06;01:00;09:18;08:00;01:18;03/2023
1009;24/03/2023;08:06;25/04/2023;18:03;01:00;08:56;08:00;00:56;03/2023
1009;27/03/2023;08:05;28/04/2023;17:59;01:00;08:54;08:00;00:54;03/2023
1009;28/03/2023;07:55;29/04/2023;18:02;01:00;09:07;08:00;01:07;03/2023
1009;29/03/2023;08:04;30/04/2023;18:03;01:00;08:58;08:00;00:58;03/2023
1009;30/03/2023;08:02;01/04/2023;18:02;01:00;08:59;08:00;00:59;03/2023
1009;31/03/2023;07:47;02/04/2023;18:03;01:00;09:15;08:00;01:15;03/2023
1009;03/04/2023;07:56;06/04/2023;18:07;01:00;09:11;08:00;01:11;04/2023
1009;04/04/2023;07:46;07/04/2023;18:02;01:00;09:16;08:00;01:16;04/2023
1009;05/04/2023;08:04;08/04/2023;18:02;01:00;08:58;08:00;00:58;04/2023
1009;06/04/2023;08:02;09/04/2023;18:06;01:00;09:03;08:00;01:03;04/2023
1009;07/04/2023;07:53;10/04/2023;18:05;01:00;09:11;08:00;01:11;04/2023
1009;10/04/2023;07:55;13/04/2023;18:07;01:00;09:11;08:00;01:11;04/2023
1009;11/04/2023;08:03;14/04/2023;17:59;01:00;08:55;08:00;00:55;04/2023
1009;12/04/2023;08:02;15/04/2023;17:55;01:00;08:53;08:00;00:53;04/2023
1009;13/04/2023;08:05;16/04/2023;17:56;01:00;08:51;08:00;00:51;04/2023
1009;14/04/2023;07:55;17/04/2023;18:03;01:00;09:08;08:00;01:08;04/2023
1009;17/04/2023;07:57;20/04/2023;18:07;01:00;09:09;08:00;01:09;04/2023
1009;18/04/2023;07:46;21/04/2023;17:56;01:00;09:09;08:00;01:09;04/2023
1009;19/04/2023;08:01;22/04/2023;18:08;01:00;09:06;08:00;01:06;04/2023
1009;20/04/2023;08:05;23/04/2023;18:06;01:00;09:00;08:00;01:00;04/2023
1009;21/04/2023;07:47;24/04/2023;18:07;01:00;09:20;08:00;01:20;04/2023
1009;24/04/2023;08:07;27/04/2023;18:03;01:00;08:56;08:00;00:56;04/2023
1009;25/04/2023;08:05;28/04/2023;18:09;01:00;09:04;08:00;01:04;04/2023
1009;26/04/2023;07:55;29/04/2023;18:02;01:00;09:07;08:00;01:07;04/2023
1009;27/04/2023;08:04;30/04/2023;18:06;01:00;09:01;08:00;01:01;04/2023
1009;28/04/2023;07:45;01/04/2023;17:58;01:00;09:12;08:00;01:12;04/2023
1010;02/01/2023;07:47;02/04/2023;17:56;01:00;09:08;08:00;01:08;01/2023
1010;03/01/2023;07:47;03/04/2023;17:57;01:00;09:09;08:00;01:09;01/2023
1010;04/01/2023;07:49;04/04/2023;18:00;01:00;09:10;08:00;01:10;01/2023
1010;05/01/2023;08:06;05/04/2023;18:03;01:00;08:56;08:00;00:56;01/2023
1010;06/01/2023;07:56;06/04/2023;17:56;01:00;09:00;08:00;01:00;01/2023
1010;09/01/2023;08:02;09/04/2023;18:02;01:00;08:59;08:00;00:59;01/2023
1010;10/01/2023;07:53;10/04/2023;18:02;01:00;09:08;08:00;01:08;01/2023
1010;11/01/2023;07:56;11/04/2023;18:05;01:00;09:09;08:00;01:09;01/2023
1010;12/01/2023;08:09;12/04/2023;17:55;01:00;08:46;08:00;00:46;01/2023
1010;13/01/2023;07:55;13/04/2023;17:58;01:00;09:03;08:00;01:03;01/2023
1010;16/01/2023;08:05;16/04/2023;17:57;01:00;08:52;08:00;00:52;01/2023
1010;17/01/2023;07:55;17/04/2023;17:56;01:00;09:01;08:00;01:01;01/2023
1010;18/01/2023;07:50;18/04/2023;18:01;01:00;09:11;08:00;01:11;01/2023
1010;19/01/2023;07:54;19/04/2023;17:59;01:00;09:05;08:00;01:05;01/2023
1010;20/01/2023;07:57;20/04/2023;18:07;01:00;09:09;08:00;01:09;01/2023
1010;23/01/2023;08:05;23/04/2023;17:55;01:00;08:49;08:00;00:49;01/2023
1010;24/01/2023;07:47;24/04/2023;17:58;01:00;09:10;08:00;01:10;01/2023
1010;25/01/2023;08:06;25/04/2023;18:02;01:00;08:55;08:00;00:55;01/2023
1010;26/01/2023;07:56;26/04/2023;18:09;01:00;09:12;08:00;01:12;01/2023
1010;27/01/2023;08:07;27/04/2023;17:59;01:00;08:52;08:00;00:52;01/2023
1010;30/01/2023;08:04;30/04/2023;18:05;01:00;09:00;08:00;01:00;01/2023
1010;31/01/2023;07:47;02/04/2023;18:04;01:00;09:17;08:00;01:17;01/2023
1010;01/02/2023;07:47;03/04/2023;17:57;01:00;09:09;08:00;01:09;02/2023
1010;02/02/2023;07:49;04/04/2023;18:01;01:00;09:12;08:00;01:12;02/2023
1010;03/02/2023;08:06;05/04/2023;18:05;01:00;08:58;08:00;00:58;02/2023
1010;06/02/2023;08:04;08/04/2023;18:02;01:00;08:58;08:00;00:58;02/2023
1010;07/02/2023;08:02;09/04/2023;18:05;01:00;09:02;08:00;01:02;02/2023
1010;08/02/2023;07:53;10/04/2023;17:59;01:00;09:05;08:00;01:05;02/2023
1010;09/02/2023;07:56;11/04/2023;18:04;01:00;09:08;08:00;01:08;02/2023
1010;10/02/2023;08:09;12/04/2023;18:01;01:00;08:52;08:00;00:52;02/2023
1010;13/02/2023;08:02;15/04/2023;18:07;01:00;09:05;08:00;01:05;02/2023
1010;14/02/2023;08:05;16/04/2023;17:57;01:00;08:51;08:00;00:51;02/2023
1010;15/02/2023;07:55;17/04/2023;18:04;01:00;09:08;08:00;01:08;02/2023
1010;16/02/2023;07:50;18/04/2023;17:56;01:00;09:05;08:00;01:05;02/2023
1010;17/02/2023;07:54;19/04/2023;17:55;01:00;09:01;08:00;01:01;02/2023
1010;20/02/2023;08:01;22/04/2023;17:55;01:00;08:54;08:00;00:54;02/2023
1010;21/02/2023;08:05;23/04/2023;18:03;01:00;08:58;08:00;00:58;02/2023
1010;22/02/2023;07:47;24/04/2023;18:06;01:00;09:19;08:00;01:19;02/2023
1010;23/02/2023;08:06;25/04/2023;18:06;01:00;08:59;08:00;00:59;02/2023
1010;24/02/2023;07:56;26/04/2023;18:01;01:00;09:04;08:00;01:04;02/2023
1010;27/02/2023;07:55;29/04/2023;17:59;01:00;09:03;08:00;01:03;02/2023
1010;28/02/2023;08:04;30/04/2023;18:08;01:00;09:03;08:00;01:03;02/2023
1010;01/03/2023;07:45;01/04/2023;17:57;01:00;09:12;08:00;01:12;03/2023
1010;02/03/2023;07:47;03/04/2023;18:08;01:00;09:20;08:00;01:20;03/2023
1010;03/03/2023;07:49;04/04/2023;17:59;01:00;09:09;08:00;01:09;03/2023
1010;06/03/2023;07:46;07/04/2023;17:56;01:00;09:09;08:00;01:09;03/2023
1010;07/03/2023;08:04;08/04/2023;18:03;01:00;08:59;08:00;00:59;03/2023
1010;08/03/2023;08:02;09/04/2023;17:56;01:00;08:54;08:00;00:54;03/2023
1010;09/03/2023;07:53;10/04/2023;18:00;01:00;09:06;08:00;01:06;03/2023
1010;10/03/2023;07:56;11/04/2023;18:00;01:00;09:03;08:00;01:03;03/2023
1010;13/03/2023;08:03;14/04/2023;17:57;01:00;08:53;08:00;00:53;03/2023
1010;14/03/2023;08:02;15/04/2023;18:02;01:00;09:00;08:00;01:00;03/2023
1010;15/03/2023;08:05;16/04/2023;17:55;01:00;08:50;08:00;00:50;03/2023
1010;16/03/2023;07:55;17/04/2023;17:55;01:00;08:59;08:00;00:59;03/2023
1010;17/03/2023;07:50;18/04/2023;17:55;01:00;09:05;08:00;01:05;03/2023
1010;20/03/2023;07:46;21/04/2023;17:59;01:00;09:13;08:00;01:13;03/2023
1010;21/03/2023;08:01;22/04/2023;18:09;01:00;09:08;08:00;01:08;03/2023
1010;22/03/2023;08:05;23/04/2023;17:57;01:00;08:51;08:00;00:51;03/2023
1010;23/03/2023;07:47;24/04/2023;18:04;01:00;09:17;08:00;01:17;03/2023
1010;24/03/2023;08:06;25/04/2023;18:05;01:00;08:58;08:00;00:58;03/2023
1010;27/03/2023;08:05;28/04/2023;18:00;01:00;08:54;08:00;00:54;03/2023
1010;28/03/2023;07:55;29/04/2023;17:59;01:00;09:04;08:00;01:04;03/2023
1010;29/03/2023;08:04;30/04/2023;17:57;01:00;08:53;08:00;00:53;03/2023
1010;30/03/2023;07:45;01/04/2023;18:04;01:00;09:19;08:00;01:19;03/2023
1010;31/03/2023;07:47;02/04/2023;18:00;01:00;09:12;08:00;01:12;03/2023
1010;03/04/2023;07:56;06/04/2023;18:07;01:00;09:11;08:00;01:11;04/2023
1010;04/04/2023;07:46;07/04/2023;18:06;01:00;09:20;08:00;01:20;04/2023
1010;05/04/2023;08:04;08/04/2023;18:06;01:00;09:02;08:00;01:02;04/2023
1010;06/04/2023;08:02;09/04/2023;18:09;01:00;09:06;08:00;01:06;04/2023
1010;07/04/2023;07:53;10/04/2023;17:57;01:00;09:03;08:00;01:03;04/2023
1010;10/04/2023;07:55;13/04/2023;18:03;01:00;09:07;08:00;01:07;04/2023
1010;11/04/2023;08:03;14/04/2023;18:08;01:00;09:04;08:00;01:04;04/2023
1010;12/04/2023;08:02;15/04/2023;18:07;01:00;09:05;08:00;01:05;04/2023
1010;13/04/2023;08:05;16/04/2023;18:06;01:00;09:00;08:00;01:00;04/2023
1010;14/04/2023;07:55;17/04/2023;18:05;01:00;09:09;08:00;01:09;04/2023
1010;17/04/2023;07:57;20/04/2023;18:09;01:00;09:11;08:00;01:11;04/2023
1010;18/04/2023;07:46;21/04/2023;18:07;01:00;09:21;08:00;01:21;04/2023
1010;19/04/2023;08:01;22/04/2023;17:59;01:00;08:57;08:00;00:57;04/2023
1010;20/04/2023;08:05;23/04/2023;17:55;01:00;08:49;08:00;00:49;04/2023
1010;21/04/2023;07:47;24/04/2023;17:56;01:00;09:09;08:00;01:09;04/2023
1010;24/04/2023;08:07;27/04/2023;18:02;01:00;08:55;08:00;00:55;04/2023
1010;25/04/2023;08:05;28/04/2023;18:02;01:00;08:57;08:00;00:57;04/2023
1010;26/04/2023;07:55;29/04/2023;18:04;01:00;09:09;08:00;01:09;04/2023
1010;27/04/2023;08:04;30/04/2023;18:00;01:00;08:55;08:00;00:55;04/2023
1010;28/04/2023;08:00;01/04/2023;18:04;01:00;09:04;08:00;01:04;04/2023
1011;02/01/2023;07:47;02/04/2023;17:57;01:00;09:09;08:00;01:09;01/2023
1011;03/01/2023;07:47;03/04/2023;17:56;01:00;09:08;08:00;01:08;01/2023
1011;04/01/2023;07:49;04/04/2023;17:58;01:00;09:08;08:00;01:08;01/2023
1011;05/01/2023;08:06;05/04/2023;18:06;01:00;08:59;08:00;00:59;01/2023
1011;06/01/2023;07:56;06/04/2023;18:04;01:00;09:08;08:00;01:08;01/2023
1011;09/01/2023;08:02;09/04/2023;18:04;01:00;09:01;08:00;01:01;01/2023
1011;10/01/2023;07:53;10/04/2023;18:01;01:00;09:07;08:00;01:07;01/2023
1011;11/01/2023;07:56;11/04/2023;17:57;01:00;09:00;08:00;01:00;01/2023
1011;12/01/2023;08:09;12/04/2023;18:01;01:00;08:52;08:00;00:52;01/2023
1011;13/01/2023;07:55;13/04/2023;17:56;01:00;09:01;08:00;01:01;01/2023
1011;16/01/2023;08:05;16/04/2023;18:01;01:00;08:55;08:00;00:55;01/2023
1011;17/01/2023;07:55;17/04/2023;18:05;01:00;09:09;08:00;01:09;01/2023
1011;18/01/2023;07:50;18/04/2023;18:07;01:00;09:17;08:00;01:17;01/2023
1011;19/01/2023;07:54;19/04/2023;17:56;01:00;09:02;08:00;01:02;01/2023
1011;20/01/2023;07:57;20/04/2023;18:03;01:00;09:05;08:00;01:05;01/2023
1011;23/01/2023;08:05;23/04/2023;17:59;01:00;08:54;08:00;00:54;01/2023
1011;24/01/2023;07:47;24/04/2023;18:00;01:00;09:13;08:00;01:13;01/2023
1011;25/01/2023;08:06;25/04/2023;18:01;01:00;08:54;08:00;00:54;01/2023
1011;26/01/2023;07:56;26/04/2023;17:56;01:00;08:59;08:00;00:59;01/2023
1011;27/01/2023;08:07;27/04/2023;17:57;01:00;08:50;08:00;00:50;01/2023
1011;30/01/2023;08:04;30/04/2023;18:07;01:00;09:02;08:00;01:02;01/2023
1011;31/01/2023;07:47;02/04/2023;18:01;01:00;09:13;08:00;01:13;01/2023
1011;01/02/2023;07:47;03/04/2023;18:07;01:00;09:19;08:00;01:19;02/2023
1011;02/02/2023;07:49;04/04/2023;17:58;01:00;09:08;08:00;01:08;02/2023
1011;03/02/2023;08:06;05/04/2023;18:07;01:00;09:00;08:00;01:00;02/2023
1011;06/02/2023;08:04;08/04/2023;17:57;01:00;08:52;08:00;00:52;02/2023
1011;07/02/2023;08:02;09/04/2023;18:09;01:00;09:06;08:00;01:06;02/2023
1011;08/02/2023;07:53;10/04/2023;18:02;01:00;09:08;08:00;01:08;02/2023
1011;09/02/2023;07:56;11/04/2023;18:04;01:00;09:08;08:00;01:08;02/2023
1011;10/02/2023;08:09;12/04/2023;18:04;01:00;08:55;08:00;00:55;02/2023
1011;13/02/2023;08:02;15/04/2023;17:55;01:00;08:53;08:00;00:53;02/2023
1011;14/02/2023;08:05;16/04/2023;18:05;01:00;08:59;08:00;00:59;02/2023
1011;15/02/2023;07:55;17/04/2023;18:05;01:00;09:10;08:00;01:10;02/2023
1011;16/02/2023;07:50;18/04/2023;18:06;01:00;09:15;08:00;01:15;02/2023
1011;17/02/2023;07:54;19/04/2023;18:08;01:00;09:14;08:00;01:14;02/2023
1011;20/02/2023;08:01;22/04/2023;18:00;01:00;08:58;08:00;00:58;02/2023
1011;21/02/2023;08:05;23/04/2023;17:59;01:00;08:53;08:00;00:53;02/2023
1011;22/02/2023;07:47;24/04/2023;17:58;01:00;09:11;08:00;01:11;02/2023
1011;23/02/2023;08:06;25/04/2023;18:01;01:00;08:54;08:00;00:54;02/2023
1011;24/02/2023;07:56;26/04/2023;18:04;01:00;09:07;08:00;01:07;02/2023
1011;27/02/2023;07:55;29/04/2023;18:02;01:00;09:07;08:00;01:07;02/2023
1011;28/02/2023;08:04;30/04/2023;18:09;01:00;09:04;08:00;01:04;02/2023
1011;01/03/2023;07:45;01/04/2023;17:58;01:00;09:12;08:00;01:12;03/2023
1011;02/03/2023;07:47;03/04/2023;17:58;01:00;09:10;08:00;01:10;03/2023
1011;03/03/2023;07:49;04/04/2023;18:05;01:00;09:16;08:00;01:16;03/2023
1011;06/03/2023;07:46;07/04/2023;17:57;01:00;09:11;08:00;01:11;03/2023
1011;07/03/2023;08:04;08/04/2023;17:56;01:00;08:51;08:00;00:51;03/2023
1011;08/03/2023;08:02;09/04/2023;18:07;01:00;09:04;08:00;01:04;03/2023
1011;09/03/2023;07:53;10/04/2023;18:02;01:00;09:08;08:00;01:08;03/2023
1011;10/03/2023;07:56;11/04/2023;17:56;01:00;09:00;08:00;01:00;03/2023
1011;13/03/2023;08:03;14/04/2023;17:59;01:00;08:55;08:00;00:55;03/2023
1011;14/03/2023;08:02;15/04/2023;17:58;01:00;08:56;08:00;00:56;03/2023
1011;15/03/2023;08:05;16/04/2023;18:03;01:00;08:58;08:00;00:58;03/2023
1011;16/03/2023;07:55;17/04/2023;18:09;01:00;09:14;08:00;01:14;03/2023
1011;17/03/2023;07:50;18/04/2023;18:08;01:00;09:18;08:00;01:18;03/2023
1011;20/03/2023;07:46;21/04/2023;18:03;01:00;09:17;08:00;01:17;03/2023
1011;21/03/2023;08:01;22/04/2023;18:00;01:00;08:58;08:00;00:58;03/2023
1011;22/03/2023;08:05;23/04/2023;18:01;01:00;08:56;08:00;00:56;03/2023
1011;23/03/2023;07:47;24/04/2023;18:04;01:00;09:17;08:00;01:17;03/2023
1011;24/03/2023;08:06;25/04/2023;18:07;01:00;09:00;08:00;01:00;03/2023
1011;27/03/2023;08:05;28/04/2023;18:05;01:00;09:00;08:00;01:00;03/2023
1011;28/03/2023;07:55;29/04/2023;18:02;01:00;09:07;08:00;01:07;03/2023
1011;29/03/2023;08:04;30/04/2023;18:07;01:00;09:03;08:00;01:03;03/2023
1011;30/03/2023;08:03;01/04/2023;18:06;01:00;09:02;08:00;01:02;03/2023
1011;31/03/2023;07:47;02/04/2023;17:56;01:00;09:08;08:00;01:08;03/2023
1011;03/04/2023;07:56;06/04/2023;17:56;01:00;09:00;08:00;01:00;04/2023
1011;04/04/2023;07:46;07/04/2023;18:02;01:00;09:16;08:00;01:16;04/2023
1011;05/04/2023;08:04;08/04/2023;18:09;01:00;09:04;08:00;01:04;04/2023
1011;06/04/2023;08:02;09/04/2023;18:02;01:00;08:59;08:00;00:59;04/2023
1011;07/04/2023;07:53;10/04/2023;17:56;01:00;09:02;08:00;01:02;04/2023
1011;10/04/2023;07:55;13/04/2023;18:09;01:00;09:14;08:00;01:14;04/2023
1011;11/04/2023;08:03;14/04/2023;18:09;01:00;09:05;08:00;01:05;04/2023
1011;12/04/2023;08:02;15/04/2023;17:55;01:00;08:53;08:00;00:53;04/2023
1011;13/04/2023;08:05;16/04/2023;18:06;01:00;09:00;08:00;01:00;04/2023
1011;14/04/2023;07:55;17/04/2023;18:04;01:00;09:08;08:00;01:08;04/2023
1011;17/04/2023;07:57;20/04/2023;17:58;01:00;09:00;08:00;01:00;04/2023
1011;18/04/2023;07:46;21/04/2023;17:57;01:00;09:11;08:00;01:11;04/2023
1011;19/04/2023;08:01;22/04/2023;17:57;01:00;08:56;08:00;00:56;04/2023
1011;20/04/2023;08:05;23/04/2023;18:04;01:00;08:59;08:00;00:59;04/2023
1011;21/04/2023;07:47;24/04/2023;17:58;01:00;09:10;08:00;01:10;04/2023
1011;24/04/2023;08:07;27/04/2023;18:06;01:00;08:58;08:00;00:58;04/2023
1011;25/04/2023;08:05;28/04/2023;17:59;01:00;08:53;08:00;00:53;04/2023
1011;26/04/2023;07:55;29/04/2023;18:04;01:00;09:09;08:00;01:09;04/2023
1011;27/04/2023;08:04;30/04/2023;18:07;01:00;09:02;08:00;01:02;04/2023
1011;28/04/2023;07:47;01/04/2023;17:57;01:00;09:09;08:00;01:09;04/2023
1012;02/01/2023;07:47;02/04/2023;17:55;01:00;09:07;08:00;01:07;01/2023
1012;03/01/2023;07:47;03/04/2023;18:02;01:00;09:14;08:00;01:14;01/2023
